task_id,model,seed,target_coverage,empirical_coverage,avg_set_size,n_classes,n_test
167120,single_mlp,4,0.9,1.0,2.0,2,19264
167120,xgboost,0,0.9,1.0,2.0,2,19264
167120,xgboost,1,0.9,1.0,2.0,2,19264
167120,xgboost,2,0.9,1.0,2.0,2,19264
167120,xgboost,3,0.9,1.0,2.0,2,19264
167120,xgboost,4,0.9,1.0,2.0,2,19264
167124,catboost,0,0.9,0.9581666666666667,5.431166666666667,10,12000
167124,catboost,1,0.9,0.9551666666666667,5.395166666666666,10,12000
167124,catboost,2,0.9,0.9595833333333333,5.388583333333333,10,12000
167124,catboost,3,0.9,0.959,5.3741666666666665,10,12000
167124,catboost,4,0.9,0.9585,5.3375,10,12000
167124,deep_ensemble,0,0.9,0.971,5.1505,10,12000
167124,deep_ensemble,1,0.9,0.9710833333333333,5.140083333333333,10,12000
167124,deep_ensemble,2,0.9,0.97125,5.136583333333333,10,12000
167124,deep_ensemble,3,0.9,0.97475,5.1225,10,12000
167124,deep_ensemble,4,0.9,0.9714166666666667,5.18225,10,12000
167124,lgbm,0,0.9,0.9791666666666666,5.656,10,12000
167124,lgbm,1,0.9,0.9756666666666667,5.5725,10,12000
167124,lgbm,2,0.9,0.9798333333333333,5.74125,10,12000
167124,lgbm,3,0.9,0.9775833333333334,5.640916666666667,10,12000
167124,lgbm,4,0.9,0.9790833333333333,5.689666666666667,10,12000
167124,mc_dropout,0,0.9,0.96825,5.292166666666667,10,12000
167124,mc_dropout,1,0.9,0.9630833333333333,5.1771666666666665,10,12000
167124,mc_dropout,2,0.9,0.9675833333333334,5.170166666666667,10,12000
167124,mc_dropout,3,0.9,0.9698333333333333,5.3055,10,12000
167124,mc_dropout,4,0.9,0.968,5.378,10,12000
167124,single_mlp,0,0.9,0.9701666666666666,5.33325,10,12000
167124,single_mlp,1,0.9,0.9661666666666666,5.253583333333333,10,12000
167124,single_mlp,2,0.9,0.9689166666666666,5.231833333333333,10,12000
167124,single_mlp,3,0.9,0.973,5.371333333333333,10,12000
167124,single_mlp,4,0.9,0.9704166666666667,5.43325,10,12000
167124,xgboost,0,0.9,0.97125,5.38575,10,12000
167124,xgboost,1,0.9,0.9678333333333333,5.3269166666666665,10,12000
167124,xgboost,2,0.9,0.96875,5.3925,10,12000
167124,xgboost,3,0.9,0.9711666666666666,5.36575,10,12000
167124,xgboost,4,0.9,0.9690833333333333,5.335833333333333,10,12000
167125,catboost,0,0.9,0.9984756097560976,1.9268292682926829,2,656
167125,catboost,1,0.9,1.0,1.9375,2,656
167125,catboost,2,0.9,1.0,1.9359756097560976,2,656
167125,catboost,3,0.9,1.0,1.916158536585366,2,656
167125,catboost,4,0.9,1.0,1.9253048780487805,2,656
167125,deep_ensemble,0,0.9,1.0,1.9359756097560976,2,656
167125,deep_ensemble,1,0.9,1.0,1.920731707317073,2,656
167125,deep_ensemble,2,0.9,1.0,1.9253048780487805,2,656
167125,deep_ensemble,3,0.9,1.0,1.923780487804878,2,656
167125,deep_ensemble,4,0.9,0.9969512195121951,1.9192073170731707,2,656
167125,lgbm,0,0.9,1.0,1.9375,2,656
167125,lgbm,1,0.9,1.0,1.9115853658536586,2,656
167125,lgbm,2,0.9,1.0,1.920731707317073,2,656
167125,lgbm,3,0.9,1.0,1.913109756097561,2,656
167125,lgbm,4,0.9,1.0,1.9115853658536586,2,656
167125,mc_dropout,0,0.9,1.0,1.9314024390243902,2,656
167125,mc_dropout,1,0.9,1.0,1.954268292682927,2,656
167125,mc_dropout,2,0.9,1.0,1.9298780487804879,2,656
167125,mc_dropout,3,0.9,1.0,1.9359756097560976,2,656
167125,mc_dropout,4,0.9,0.9969512195121951,1.9268292682926829,2,656
167125,single_mlp,0,0.9,1.0,1.9329268292682926,2,656
167125,single_mlp,1,0.9,1.0,1.9451219512195121,2,656
167125,single_mlp,2,0.9,1.0,1.9283536585365855,2,656
167125,single_mlp,3,0.9,1.0,1.9283536585365855,2,656
167125,single_mlp,4,0.9,0.9969512195121951,1.920731707317073,2,656
167125,xgboost,0,0.9,1.0,1.9314024390243902,2,656
167125,xgboost,1,0.9,1.0,1.9115853658536586,2,656
167125,xgboost,2,0.9,1.0,1.9283536585365855,2,656
167125,xgboost,3,0.9,1.0,1.9039634146341464,2,656
167125,xgboost,4,0.9,1.0,1.9329268292682926,2,656
18,catboost,0,0.9,0.9975,4.4975,10,400
18,catboost,1,0.9,0.995,4.435,10,400
18,catboost,2,0.9,0.9925,4.73,10,400
18,catboost,3,0.9,0.9975,5.005,10,400
18,catboost,4,0.9,1.0,4.8275,10,400
18,deep_ensemble,0,0.9,0.9925,5.21,10,400
18,deep_ensemble,1,0.9,0.9975,5.19,10,400
18,deep_ensemble,2,0.9,0.9925,5.565,10,400
18,deep_ensemble,3,0.9,0.995,5.2,10,400
18,deep_ensemble,4,0.9,0.9975,5.6375,10,400
18,lgbm,0,0.9,0.995,6.3025,10,400
18,lgbm,1,0.9,0.9925,5.4375,10,400
18,lgbm,2,0.9,0.9925,6.31,10,400
18,lgbm,3,0.9,0.995,5.9825,10,400
18,lgbm,4,0.9,1.0,5.97,10,400
18,mc_dropout,0,0.9,0.9925,4.8925,10,400
18,mc_dropout,1,0.9,0.9975,5.11,10,400
18,mc_dropout,2,0.9,0.9925,5.1825,10,400
18,mc_dropout,3,0.9,0.9925,4.805,10,400
18,mc_dropout,4,0.9,0.9975,4.7525,10,400
18,single_mlp,0,0.9,0.9925,5.1325,10,400
18,single_mlp,1,0.9,1.0,5.555,10,400
18,single_mlp,2,0.9,0.9925,5.52,10,400
18,single_mlp,3,0.9,0.995,5.0075,10,400
18,single_mlp,4,0.9,0.9975,5.205,10,400
18,xgboost,0,0.9,0.9975,5.915,10,400
18,xgboost,1,0.9,0.9975,5.6675,10,400
18,xgboost,2,0.9,0.995,6.075,10,400
18,xgboost,3,0.9,0.995,6.285,10,400
18,xgboost,4,0.9,1.0,6.0825,10,400
2074,catboost,0,0.9,1.0,3.4354587869362363,6,1286
2074,catboost,1,0.9,1.0,3.6959564541213066,6,1286
2074,catboost,2,0.9,1.0,3.4090202177293936,6,1286
2074,catboost,3,0.9,1.0,3.3359253499222397,6,1286
2074,catboost,4,0.9,1.0,3.6275272161741836,6,1286
2074,deep_ensemble,0,0.9,1.0,3.536547433903577,6,1286
2074,deep_ensemble,1,0.9,1.0,3.6664074650077763,6,1286
2074,deep_ensemble,2,0.9,0.9992223950233281,3.720062208398134,6,1286
2074,deep_ensemble,3,0.9,1.0,3.811819595645412,6,1286
2074,deep_ensemble,4,0.9,0.9992223950233281,3.8335925349922237,6,1286
2074,lgbm,0,0.9,1.0,3.911353032659409,6,1286
2074,lgbm,1,0.9,1.0,3.7317262830482116,6,1286
2074,lgbm,2,0.9,1.0,3.9510108864696734,6,1286
2074,lgbm,3,0.9,1.0,4.031104199066874,6,1286
2074,lgbm,4,0.9,1.0,3.948678071539658,6,1286
2074,mc_dropout,0,0.9,1.0,3.4922239502332815,6,1286
2074,mc_dropout,1,0.9,0.9992223950233281,3.2908242612752723,6,1286
2074,mc_dropout,2,0.9,0.9984447900466563,3.5264385692068427,6,1286
2074,mc_dropout,3,0.9,1.0,3.6181959564541213,6,1286
2074,mc_dropout,4,0.9,1.0,3.7169517884914463,6,1286
2074,single_mlp,0,0.9,1.0,3.675738724727838,6,1286
2074,single_mlp,1,0.9,0.9992223950233281,3.481337480559876,6,1286
2074,single_mlp,2,0.9,0.9992223950233281,3.7830482115085537,6,1286
2074,single_mlp,3,0.9,1.0,3.7900466562986,6,1286
2074,single_mlp,4,0.9,0.9992223950233281,4.01710730948678,6,1286
2074,xgboost,0,0.9,1.0,3.849144634525661,6,1286
2074,xgboost,1,0.9,1.0,3.942457231726283,6,1286
2074,xgboost,2,0.9,1.0,3.785381026438569,6,1286
2074,xgboost,3,0.9,1.0,3.838258164852255,6,1286
2074,xgboost,4,0.9,1.0,3.979782270606532,6,1286
2079,catboost,0,0.9,1.0,3.189189189189189,5,148
2079,catboost,1,0.9,1.0,3.2432432432432434,5,148
2079,catboost,2,0.9,0.9932432432432432,3.027027027027027,5,148
2079,catboost,3,0.9,1.0,3.1486486486486487,5,148
2079,catboost,4,0.9,0.9864864864864865,3.2567567567567566,5,148
2079,deep_ensemble,0,0.9,0.9797297297297297,3.3716216216216215,5,148
2079,deep_ensemble,1,0.9,1.0,3.8716216216216215,5,148
2079,deep_ensemble,2,0.9,1.0,3.831081081081081,5,148
2079,deep_ensemble,3,0.9,1.0,3.7635135135135136,5,148
2079,deep_ensemble,4,0.9,1.0,3.7972972972972974,5,148
2079,lgbm,0,0.9,1.0,3.560810810810811,5,148
2079,lgbm,1,0.9,0.9932432432432432,3.7162162162162162,5,148
2079,lgbm,2,0.9,1.0,3.2432432432432434,5,148
2079,lgbm,3,0.9,1.0,3.6283783783783785,5,148
2079,lgbm,4,0.9,0.9864864864864865,3.52027027027027,5,148
2079,mc_dropout,0,0.9,0.9662162162162162,3.4324324324324325,5,148
2079,mc_dropout,1,0.9,1.0,3.75,5,148
2079,mc_dropout,2,0.9,1.0,3.675675675675676,5,148
2079,mc_dropout,3,0.9,1.0,3.722972972972973,5,148
2079,mc_dropout,4,0.9,1.0,3.77027027027027,5,148
2079,single_mlp,0,0.9,0.9662162162162162,3.472972972972973,5,148
2079,single_mlp,1,0.9,1.0,3.722972972972973,5,148
2079,single_mlp,2,0.9,1.0,3.722972972972973,5,148
2079,single_mlp,3,0.9,1.0,3.722972972972973,5,148
2079,single_mlp,4,0.9,1.0,3.8175675675675675,5,148
2079,xgboost,0,0.9,1.0,3.52027027027027,5,148
2079,xgboost,1,0.9,0.9864864864864865,3.641891891891892,5,148
2079,xgboost,2,0.9,0.9932432432432432,3.310810810810811,5,148
2079,xgboost,3,0.9,1.0,3.4932432432432434,5,148
2079,xgboost,4,0.9,0.9797297297297297,3.5,5,148
219,catboost,0,0.9,1.0,2.0,2,9063
219,catboost,1,0.9,1.0,2.0,2,9063
219,catboost,2,0.9,1.0,2.0,2,9063
219,catboost,3,0.9,1.0,2.0,2,9063
219,catboost,4,0.9,1.0,2.0,2,9063
219,deep_ensemble,0,0.9,1.0,1.999448306300342,2,9063
219,deep_ensemble,1,0.9,1.0,1.9995586450402736,2,9063
219,deep_ensemble,2,0.9,1.0,1.9993379675604104,2,9063
219,deep_ensemble,3,0.9,1.0,1.999448306300342,2,9063
219,deep_ensemble,4,0.9,1.0,1.9993379675604104,2,9063
219,lgbm,0,0.9,1.0,1.9867593512082091,2,9063
219,lgbm,1,0.9,1.0,1.9821251241310824,2,9063
219,lgbm,2,0.9,1.0,1.9891868034867042,2,9063
219,lgbm,3,0.9,1.0,1.9878627386075252,2,9063
219,lgbm,4,0.9,1.0,1.9888557872669095,2,9063
219,mc_dropout,0,0.9,1.0,2.0,2,9063
219,mc_dropout,1,0.9,1.0,2.0,2,9063
219,mc_dropout,2,0.9,1.0,1.9997793225201368,2,9063
219,mc_dropout,3,0.9,1.0,2.0,2,9063
219,mc_dropout,4,0.9,1.0,1.9997793225201368,2,9063
219,single_mlp,0,0.9,1.0,1.9996689837802053,2,9063
219,single_mlp,1,0.9,0.9997793225201368,1.9993379675604104,2,9063
219,single_mlp,2,0.9,1.0,1.9990069513406157,2,9063
219,single_mlp,3,0.9,1.0,1.9993379675604104,2,9063
219,single_mlp,4,0.9,1.0,1.9992276288204789,2,9063
219,xgboost,0,0.9,1.0,1.9987862738607525,2,9063
219,xgboost,1,0.9,1.0,2.0,2,9063
219,xgboost,2,0.9,1.0,2.0,2,9063
219,xgboost,3,0.9,1.0,2.0,2,9063
219,xgboost,4,0.9,1.0,2.0,2,9063
23,catboost,0,0.9,1.0,3.0,3,295
23,catboost,1,0.9,1.0,3.0,3,295
23,catboost,2,0.9,1.0,3.0,3,295
23,catboost,3,0.9,1.0,3.0,3,295
23,catboost,4,0.9,1.0,3.0,3,295
23,deep_ensemble,0,0.9,1.0,3.0,3,295
23,deep_ensemble,1,0.9,1.0,3.0,3,295
23,deep_ensemble,2,0.9,1.0,3.0,3,295
23,deep_ensemble,3,0.9,1.0,3.0,3,295
23,deep_ensemble,4,0.9,1.0,3.0,3,295
23,lgbm,0,0.9,1.0,3.0,3,295
23,lgbm,1,0.9,1.0,3.0,3,295
23,lgbm,2,0.9,1.0,3.0,3,295
23,lgbm,3,0.9,1.0,3.0,3,295
23,lgbm,4,0.9,1.0,3.0,3,295
23,mc_dropout,0,0.9,1.0,3.0,3,295
23,mc_dropout,1,0.9,1.0,3.0,3,295
23,mc_dropout,2,0.9,1.0,3.0,3,295
23,mc_dropout,3,0.9,1.0,3.0,3,295
23,mc_dropout,4,0.9,1.0,3.0,3,295
23,single_mlp,0,0.9,1.0,3.0,3,295
23,single_mlp,1,0.9,1.0,3.0,3,295
23,single_mlp,2,0.9,1.0,3.0,3,295
23,single_mlp,3,0.9,1.0,3.0,3,295
23,single_mlp,4,0.9,1.0,3.0,3,295
23,xgboost,0,0.9,1.0,3.0,3,295
23,xgboost,1,0.9,1.0,3.0,3,295
23,xgboost,2,0.9,1.0,3.0,3,295
23,xgboost,3,0.9,1.0,3.0,3,295
23,xgboost,4,0.9,1.0,3.0,3,295
29,catboost,0,0.9,1.0,2.0,2,138
29,catboost,1,0.9,1.0,2.0,2,138
29,catboost,2,0.9,1.0,2.0,2,138
29,catboost,3,0.9,1.0,2.0,2,138
29,catboost,4,0.9,1.0,2.0,2,138
29,deep_ensemble,0,0.9,1.0,2.0,2,138
29,deep_ensemble,1,0.9,1.0,2.0,2,138
29,deep_ensemble,2,0.9,1.0,1.9855072463768115,2,138
29,deep_ensemble,3,0.9,1.0,2.0,2,138
29,deep_ensemble,4,0.9,1.0,2.0,2,138
29,lgbm,0,0.9,1.0,2.0,2,138
29,lgbm,1,0.9,1.0,2.0,2,138
29,lgbm,2,0.9,1.0,2.0,2,138
29,lgbm,3,0.9,1.0,2.0,2,138
29,lgbm,4,0.9,1.0,2.0,2,138
29,mc_dropout,0,0.9,1.0,2.0,2,138
29,mc_dropout,1,0.9,1.0,2.0,2,138
29,mc_dropout,2,0.9,1.0,1.9855072463768115,2,138
29,mc_dropout,3,0.9,1.0,2.0,2,138
29,mc_dropout,4,0.9,1.0,2.0,2,138
29,single_mlp,0,0.9,1.0,2.0,2,138
29,single_mlp,1,0.9,1.0,2.0,2,138
29,single_mlp,2,0.9,1.0,1.9855072463768115,2,138
29,single_mlp,3,0.9,1.0,2.0,2,138
29,single_mlp,4,0.9,1.0,2.0,2,138
29,xgboost,0,0.9,1.0,2.0,2,138
29,xgboost,1,0.9,1.0,2.0,2,138
29,xgboost,2,0.9,1.0,2.0,2,138
29,xgboost,3,0.9,1.0,2.0,2,138
29,xgboost,4,0.9,1.0,2.0,2,138
3021,catboost,0,0.9,1.0,1.900662251655629,2,755
3021,catboost,1,0.9,1.0,1.9033112582781457,2,755
3021,catboost,2,0.9,1.0,1.9337748344370862,2,755
3021,catboost,3,0.9,1.0,1.9218543046357617,2,755
3021,catboost,4,0.9,1.0,1.9218543046357617,2,755
3021,deep_ensemble,0,0.9,1.0,1.9337748344370862,2,755
3021,deep_ensemble,1,0.9,1.0,1.9086092715231788,2,755
3021,deep_ensemble,2,0.9,1.0,1.9390728476821193,2,755
3021,deep_ensemble,3,0.9,1.0,1.9019867549668874,2,755
3021,deep_ensemble,4,0.9,1.0,1.913907284768212,2,755
3021,lgbm,0,0.9,1.0,1.9231788079470198,2,755
3021,lgbm,1,0.9,1.0,1.9099337748344372,2,755
3021,lgbm,2,0.9,1.0,1.9258278145695364,2,755
3021,lgbm,3,0.9,1.0,1.9218543046357617,2,755
3021,lgbm,4,0.9,1.0,1.900662251655629,2,755
3021,mc_dropout,0,0.9,1.0,1.9456953642384105,2,755
3021,mc_dropout,1,0.9,1.0,1.9072847682119205,2,755
3021,mc_dropout,2,0.9,1.0,1.9417218543046357,2,755
3021,mc_dropout,3,0.9,1.0,1.9112582781456953,2,755
3021,mc_dropout,4,0.9,1.0,1.9072847682119205,2,755
3021,single_mlp,0,0.9,1.0,1.9364238410596026,2,755
3021,single_mlp,1,0.9,1.0,1.9178807947019867,2,755
3021,single_mlp,2,0.9,1.0,1.9337748344370862,2,755
3021,single_mlp,3,0.9,1.0,1.913907284768212,2,755
3021,single_mlp,4,0.9,1.0,1.9112582781456953,2,755
3021,xgboost,0,0.9,1.0,1.9072847682119205,2,755
3021,xgboost,1,0.9,1.0,1.9019867549668874,2,755
3021,xgboost,2,0.9,1.0,1.9271523178807948,2,755
3021,xgboost,3,0.9,1.0,1.9099337748344372,2,755
3021,xgboost,4,0.9,1.0,1.904635761589404,2,755
3022,catboost,0,0.9,1.0,3.3434343434343434,11,198
3022,catboost,1,0.9,1.0,3.242424242424242,11,198
3022,catboost,2,0.9,1.0,3.590909090909091,11,198
3022,catboost,3,0.9,1.0,3.6717171717171717,11,198
3022,catboost,4,0.9,1.0,3.717171717171717,11,198
3022,deep_ensemble,0,0.9,1.0,3.398989898989899,11,198
3022,deep_ensemble,1,0.9,1.0,3.601010101010101,11,198
3022,deep_ensemble,2,0.9,1.0,3.3282828282828283,11,198
3022,deep_ensemble,3,0.9,1.0,3.398989898989899,11,198
3022,deep_ensemble,4,0.9,1.0,3.6464646464646466,11,198
3022,lgbm,0,0.9,1.0,4.681818181818182,11,198
3022,lgbm,1,0.9,0.9848484848484849,5.373737373737374,11,198
3022,lgbm,2,0.9,1.0,5.287878787878788,11,198
3022,lgbm,3,0.9,1.0,4.803030303030303,11,198
3022,lgbm,4,0.9,0.9949494949494949,5.585858585858586,11,198
3022,mc_dropout,0,0.9,1.0,3.2525252525252526,11,198
3022,mc_dropout,1,0.9,0.9848484848484849,3.242424242424242,11,198
3022,mc_dropout,2,0.9,1.0,3.1818181818181817,11,198
3022,mc_dropout,3,0.9,1.0,3.5,11,198
3022,mc_dropout,4,0.9,1.0,3.3484848484848486,11,198
3022,single_mlp,0,0.9,1.0,3.4646464646464645,11,198
3022,single_mlp,1,0.9,0.98989898989899,3.3333333333333335,11,198
3022,single_mlp,2,0.9,1.0,3.5757575757575757,11,198
3022,single_mlp,3,0.9,1.0,3.5,11,198
3022,single_mlp,4,0.9,1.0,3.702020202020202,11,198
3022,xgboost,0,0.9,1.0,5.005050505050505,11,198
3022,xgboost,1,0.9,0.9848484848484849,5.51010101010101,11,198
3022,xgboost,2,0.9,1.0,5.641414141414141,11,198
3022,xgboost,3,0.9,1.0,5.156565656565657,11,198
3022,xgboost,4,0.9,0.9949494949494949,5.484848484848484,11,198
32,catboost,0,0.9,0.9995452478399273,4.14824920418372,10,2199
32,catboost,1,0.9,1.0,4.045020463847203,10,2199
32,catboost,2,0.9,0.9995452478399273,3.6994088221919053,10,2199
32,catboost,3,0.9,0.9995452478399273,3.8567530695770804,10,2199
32,catboost,4,0.9,0.9990904956798545,4.000909504320146,10,2199
32,deep_ensemble,0,0.9,0.9995452478399273,5.306502955889041,10,2199
32,deep_ensemble,1,0.9,1.0,4.746703046839473,10,2199
32,deep_ensemble,2,0.9,0.9995452478399273,4.743519781718963,10,2199
32,deep_ensemble,3,0.9,1.0,4.861755343337881,10,2199
32,deep_ensemble,4,0.9,0.9990904956798545,4.927694406548431,10,2199
32,lgbm,0,0.9,0.9995452478399273,5.306048203728968,10,2199
32,lgbm,1,0.9,1.0,5.340154615734424,10,2199
32,lgbm,2,0.9,0.9995452478399273,5.077307867212369,10,2199
32,lgbm,3,0.9,0.9995452478399273,5.215097771714416,10,2199
32,lgbm,4,0.9,0.9995452478399273,5.044110959527058,10,2199
32,mc_dropout,0,0.9,0.9995452478399273,4.874943155979991,10,2199
32,mc_dropout,1,0.9,1.0,4.725329695316053,10,2199
32,mc_dropout,2,0.9,0.9995452478399273,4.6903137789904505,10,2199
32,mc_dropout,3,0.9,1.0,4.806730331969077,10,2199
32,mc_dropout,4,0.9,0.9990904956798545,4.886766712141883,10,2199
32,single_mlp,0,0.9,0.9995452478399273,5.050932241928149,10,2199
32,single_mlp,1,0.9,1.0,4.775352432924056,10,2199
32,single_mlp,2,0.9,0.9995452478399273,4.692132787630741,10,2199
32,single_mlp,3,0.9,1.0,4.889040472942247,10,2199
32,single_mlp,4,0.9,0.9995452478399273,5.107776261937244,10,2199
32,xgboost,0,0.9,0.9995452478399273,4.824465666211914,10,2199
32,xgboost,1,0.9,1.0,4.95725329695316,10,2199
32,xgboost,2,0.9,0.9990904956798545,4.68030923146885,10,2199
32,xgboost,3,0.9,0.9995452478399273,4.91268758526603,10,2199
32,xgboost,4,0.9,0.9990904956798545,4.691678035470669,10,2199
3549,catboost,0,0.9,1.0,3.0118343195266273,4,169
3549,catboost,1,0.9,1.0,3.201183431952663,4,169
3549,catboost,2,0.9,1.0,3.2071005917159763,4,169
3549,catboost,3,0.9,1.0,2.9763313609467454,4,169
3549,catboost,4,0.9,1.0,3.2071005917159763,4,169
3549,deep_ensemble,0,0.9,1.0,3.3550295857988166,4,169
3549,deep_ensemble,1,0.9,1.0,3.502958579881657,4,169
3549,deep_ensemble,2,0.9,1.0,3.3136094674556213,4,169
3549,deep_ensemble,3,0.9,1.0,3.3846153846153846,4,169
3549,deep_ensemble,4,0.9,1.0,3.455621301775148,4,169
3549,lgbm,0,0.9,1.0,2.9171597633136095,4,169
3549,lgbm,1,0.9,1.0,3.0828402366863905,4,169
3549,lgbm,2,0.9,1.0,3.1124260355029585,4,169
3549,lgbm,3,0.9,1.0,2.9763313609467454,4,169
3549,lgbm,4,0.9,1.0,2.964497041420118,4,169
3549,mc_dropout,0,0.9,1.0,3.1420118343195265,4,169
3549,mc_dropout,1,0.9,1.0,3.36094674556213,4,169
3549,mc_dropout,2,0.9,1.0,3.331360946745562,4,169
3549,mc_dropout,3,0.9,1.0,3.455621301775148,4,169
3549,mc_dropout,4,0.9,1.0,3.4437869822485205,4,169
3549,single_mlp,0,0.9,1.0,3.1479289940828403,4,169
3549,single_mlp,1,0.9,1.0,3.3727810650887573,4,169
3549,single_mlp,2,0.9,1.0,3.2840236686390534,4,169
3549,single_mlp,3,0.9,1.0,3.396449704142012,4,169
3549,single_mlp,4,0.9,1.0,3.396449704142012,4,169
3549,xgboost,0,0.9,1.0,2.863905325443787,4,169
3549,xgboost,1,0.9,1.0,2.940828402366864,4,169
3549,xgboost,2,0.9,1.0,2.970414201183432,4,169
3549,xgboost,3,0.9,1.0,2.8757396449704142,4,169
3549,xgboost,4,0.9,1.0,2.970414201183432,4,169
3560,catboost,0,0.9,1.0,6.0,6,160
3560,catboost,1,0.9,1.0,6.0,6,160
3560,catboost,2,0.9,1.0,6.0,6,160
3560,catboost,3,0.9,1.0,6.0,6,160
3560,catboost,4,0.9,1.0,6.0,6,160
3560,deep_ensemble,0,0.9,1.0,6.0,6,160
3560,deep_ensemble,1,0.9,1.0,6.0,6,160
3560,deep_ensemble,2,0.9,1.0,6.0,6,160
3560,deep_ensemble,3,0.9,1.0,6.0,6,160
3560,deep_ensemble,4,0.9,1.0,6.0,6,160
3560,lgbm,0,0.9,1.0,6.0,6,160
3560,lgbm,1,0.9,1.0,6.0,6,160
3560,lgbm,2,0.9,1.0,6.0,6,160
3560,lgbm,3,0.9,1.0,6.0,6,160
3560,lgbm,4,0.9,1.0,6.0,6,160
3560,mc_dropout,0,0.9,1.0,6.0,6,160
3560,mc_dropout,1,0.9,1.0,6.0,6,160
3560,mc_dropout,2,0.9,1.0,6.0,6,160
3560,mc_dropout,3,0.9,1.0,6.0,6,160
3560,mc_dropout,4,0.9,1.0,6.0,6,160
3560,single_mlp,0,0.9,1.0,6.0,6,160
3560,single_mlp,1,0.9,1.0,6.0,6,160
3560,single_mlp,2,0.9,1.0,6.0,6,160
3560,single_mlp,3,0.9,1.0,6.0,6,160
3560,single_mlp,4,0.9,1.0,6.0,6,160
3560,xgboost,0,0.9,1.0,6.0,6,160
3560,xgboost,1,0.9,1.0,6.0,6,160
3560,xgboost,2,0.9,1.0,6.0,6,160
3560,xgboost,3,0.9,1.0,6.0,6,160
3560,xgboost,4,0.9,1.0,6.0,6,160
3573,catboost,0,0.9,0.9999285714285714,4.650428571428572,10,14000
3573,catboost,1,0.9,0.9998571428571429,4.725142857142857,10,14000
3573,catboost,2,0.9,0.9999285714285714,4.715642857142857,10,14000
3573,catboost,3,0.9,1.0,4.619357142857143,10,14000
3573,catboost,4,0.9,0.9999285714285714,4.6313571428571425,10,14000
3573,deep_ensemble,0,0.9,0.9997142857142857,5.286142857142857,10,14000
3573,deep_ensemble,1,0.9,0.9998571428571429,5.279071428571428,10,14000
3573,deep_ensemble,2,0.9,0.9999285714285714,5.3185714285714285,10,14000
3573,deep_ensemble,3,0.9,0.9998571428571429,5.3325,10,14000
3573,deep_ensemble,4,0.9,0.9997142857142857,5.1225,10,14000
3573,lgbm,0,0.9,1.0,5.523285714285715,10,14000
3573,lgbm,1,0.9,1.0,5.555071428571429,10,14000
3573,lgbm,2,0.9,1.0,5.587285714285715,10,14000
3573,lgbm,3,0.9,1.0,5.482571428571428,10,14000
3573,lgbm,4,0.9,1.0,5.547642857142857,10,14000
3573,mc_dropout,0,0.9,0.9995,5.223285714285714,10,14000
3573,mc_dropout,1,0.9,0.9995714285714286,5.121642857142857,10,14000
3573,mc_dropout,2,0.9,0.9997857142857143,5.326,10,14000
3573,mc_dropout,3,0.9,0.9997857142857143,5.309857142857143,10,14000
3573,mc_dropout,4,0.9,0.9995,5.264214285714286,10,14000
3573,single_mlp,0,0.9,0.9993571428571428,6.4417857142857144,10,14000
3573,single_mlp,1,0.9,0.9995714285714286,5.211571428571428,10,14000
3573,single_mlp,2,0.9,0.9998571428571429,5.425785714285714,10,14000
3573,single_mlp,3,0.9,0.9997857142857143,5.4474285714285715,10,14000
3573,single_mlp,4,0.9,0.9994285714285714,5.434285714285714,10,14000
3573,xgboost,0,0.9,1.0,5.0042857142857144,10,14000
3573,xgboost,1,0.9,0.9999285714285714,5.020428571428571,10,14000
3573,xgboost,2,0.9,1.0,5.032285714285714,10,14000
3573,xgboost,3,0.9,1.0,4.986357142857143,10,14000
3573,xgboost,4,0.9,1.0,4.990928571428571,10,14000
3913,catboost,0,0.9,1.0,2.0,2,105
3913,catboost,1,0.9,1.0,2.0,2,105
3913,catboost,2,0.9,1.0,2.0,2,105
3913,catboost,3,0.9,1.0,2.0,2,105
3913,catboost,4,0.9,1.0,2.0,2,105
3913,deep_ensemble,0,0.9,1.0,2.0,2,105
3913,deep_ensemble,1,0.9,1.0,2.0,2,105
3913,deep_ensemble,2,0.9,1.0,2.0,2,105
3913,deep_ensemble,3,0.9,1.0,2.0,2,105
3913,deep_ensemble,4,0.9,1.0,2.0,2,105
3913,lgbm,0,0.9,1.0,2.0,2,105
3913,lgbm,1,0.9,1.0,2.0,2,105
3913,lgbm,2,0.9,1.0,2.0,2,105
3913,lgbm,3,0.9,1.0,2.0,2,105
3913,lgbm,4,0.9,1.0,2.0,2,105
3913,mc_dropout,0,0.9,1.0,2.0,2,105
3913,mc_dropout,1,0.9,1.0,2.0,2,105
3913,mc_dropout,2,0.9,1.0,2.0,2,105
3913,mc_dropout,3,0.9,1.0,2.0,2,105
3913,mc_dropout,4,0.9,1.0,2.0,2,105
3913,single_mlp,0,0.9,1.0,2.0,2,105
3913,single_mlp,1,0.9,1.0,2.0,2,105
3913,single_mlp,2,0.9,1.0,2.0,2,105
3913,single_mlp,3,0.9,1.0,2.0,2,105
3913,single_mlp,4,0.9,1.0,2.0,2,105
3913,xgboost,0,0.9,1.0,2.0,2,105
3913,xgboost,1,0.9,1.0,2.0,2,105
3913,xgboost,2,0.9,1.0,2.0,2,105
3913,xgboost,3,0.9,1.0,2.0,2,105
3913,xgboost,4,0.9,1.0,2.0,2,105
45,catboost,0,0.9,1.0,2.456112852664577,3,638
