task_id,dataset_name,n_samples,n_train,n_val_es,n_val_cal,n_test,n_features,n_classes,seed,model,calibrator,calibrator_label,cal_nll,cal_brier_score,cal_accuracy,cal_ece_10,cal_ece_15,cal_ece_20,cal_ece_mean,raw_nll,raw_brier_score,raw_accuracy,raw_ece_10,raw_ece_15,raw_ece_20,raw_ece_mean,train_time_s
15,breast-w,699,377,42,140,140,9,2,2,single_mlp,logistic,Logistic Recalibration,0.10054255991816433,0.04013248276701334,0.9785714285714285,0.0599384715118485,0.0658813800308246,0.059938471511848654,0.061919441018173926,0.06934503465890884,0.03466928005218506,0.9785714285714285,0.030950765524591715,0.03577204176357814,0.03555903817926134,0.03409394848914373,0.19
15,breast-w,699,377,42,140,140,9,2,2,single_mlp,isotonic,Isotonic Regression,0.05955291539430618,0.036835890263319016,0.9785714285714285,0.01168833800724578,0.011688314591135292,0.011688314591135292,0.011688322396505454,0.06934503465890884,0.03466928005218506,0.9785714285714285,0.030950765524591715,0.03577204176357814,0.03555903817926134,0.03409394848914373,0.18
15,breast-w,699,377,42,140,140,9,2,2,deep_ensemble,none,No calibration,0.07195581495761871,0.03608984500169754,0.9714285714285714,0.03072707312447684,0.03670784320150103,0.03795160693781717,0.03512884108793168,0.07195581495761871,0.03608984500169754,0.9714285714285714,0.03072707312447684,0.03670784320150103,0.03795160693781717,0.03512884108793168,0.88
15,breast-w,699,377,42,140,140,9,2,2,deep_ensemble,temp,Temperature Scaling,0.06007811799645424,0.0355491116642952,0.9714285714285714,0.018468723552567606,0.02684703554425921,0.028587452002934048,0.024634403699920288,0.07195581495761871,0.03608984500169754,0.9714285714285714,0.03072707312447684,0.03670784320150103,0.03795160693781717,0.03512884108793168,0.89
15,breast-w,699,377,42,140,140,9,2,2,deep_ensemble,logistic,Logistic Recalibration,0.10243368136083404,0.04133671857051554,0.9785714285714285,0.05681524886839798,0.06361106376095427,0.06030212424553695,0.060242812291629734,0.07195581495761871,0.03608984500169754,0.9714285714285714,0.03072707312447684,0.03670784320150103,0.03795160693781717,0.03512884108793168,0.92
15,breast-w,699,377,42,140,140,9,2,2,deep_ensemble,isotonic,Isotonic Regression,0.057827990502119064,0.03662216290831566,0.9785714285714285,0.012084579042025973,0.01386549387659345,0.014854510767119272,0.013601527895246232,0.07195581495761871,0.03608984500169754,0.9714285714285714,0.03072707312447684,0.03670784320150103,0.03795160693781717,0.03512884108793168,0.89
15,breast-w,699,377,42,140,140,9,2,3,lgbm,none,No calibration,0.18517191380572698,0.08881089158651732,0.95,0.031830682947897856,0.04288043210427385,0.04822615031386163,0.040979088455344446,0.18517191380572698,0.08881089158651732,0.95,0.031830682947897856,0.04288043210427385,0.04822615031386163,0.040979088455344446,0.15
15,breast-w,699,377,42,140,140,9,2,3,lgbm,temp,Temperature Scaling,0.19197651743888855,0.08884669095277786,0.95,0.03684482148715423,0.048171477232660534,0.04493149689265657,0.043315931870823776,0.18517191380572698,0.08881089158651732,0.95,0.031830682947897856,0.04288043210427385,0.04822615031386163,0.040979088455344446,0.15
15,breast-w,699,377,42,140,140,9,2,3,lgbm,logistic,Logistic Recalibration,0.1732167085545011,0.09220702791585733,0.95,0.03639209669832412,0.037239407054328585,0.03639209669832424,0.03667453348365898,0.18517191380572698,0.08881089158651732,0.95,0.031830682947897856,0.04288043210427385,0.04822615031386163,0.040979088455344446,0.15
15,breast-w,699,377,42,140,140,9,2,3,lgbm,isotonic,Isotonic Regression,0.8395740258496912,0.11951579807327524,0.9142857142857143,0.08884936098578189,0.07456364670006761,0.08884936098578189,0.08408745622387713,0.18517191380572698,0.08881089158651732,0.95,0.031830682947897856,0.04288043210427385,0.04822615031386163,0.040979088455344446,0.15
15,breast-w,699,377,42,140,140,9,2,3,xgboost,none,No calibration,0.16553084552288055,0.08987646549940109,0.95,0.02973105226244245,0.04137075841426845,0.05590648267950332,0.04233609778540474,0.16553084552288055,0.08987646549940109,0.95,0.02973105226244245,0.04137075841426845,0.05590648267950332,0.04233609778540474,0.2
15,breast-w,699,377,42,140,140,9,2,3,xgboost,temp,Temperature Scaling,0.1735902726650238,0.09074753522872925,0.95,0.03884020107133048,0.04147796588284625,0.041798339145524194,0.04070550203323364,0.16553084552288055,0.08987646549940109,0.95,0.02973105226244245,0.04137075841426845,0.05590648267950332,0.04233609778540474,0.19
15,breast-w,699,377,42,140,140,9,2,3,xgboost,logistic,Logistic Recalibration,0.17881512997846477,0.09569976038368674,0.95,0.056718396133336645,0.05040688659893176,0.06306507769359623,0.05673012014195488,0.16553084552288055,0.08987646549940109,0.95,0.02973105226244245,0.04137075841426845,0.05590648267950332,0.04233609778540474,0.19
15,breast-w,699,377,42,140,140,9,2,3,xgboost,isotonic,Isotonic Regression,0.4742642641067505,0.0918915867805481,0.95,0.060213485785893,0.060213485785893,0.06749175659247805,0.06263957605475469,0.16553084552288055,0.08987646549940109,0.95,0.02973105226244245,0.04137075841426845,0.05590648267950332,0.04233609778540474,0.2
15,breast-w,699,377,42,140,140,9,2,3,single_mlp,none,No calibration,0.1512468010187149,0.07579942047595978,0.9571428571428572,0.025962365099361964,0.04074812914643968,0.032995063492230046,0.03323518591267723,0.1512468010187149,0.07579942047595978,0.9571428571428572,0.025962365099361964,0.04074812914643968,0.032995063492230046,0.03323518591267723,0.23
