task_id,dataset_name,n_samples,n_train,n_val_es,n_val_cal,n_test,n_features,n_classes,seed,model,calibrator,calibrator_label,cal_nll,cal_brier_score,cal_accuracy,cal_ece_10,cal_ece_15,cal_ece_20,cal_ece_mean,raw_nll,raw_brier_score,raw_accuracy,raw_ece_10,raw_ece_15,raw_ece_20,raw_ece_mean,train_time_s
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,3,tabpfn,isotonic,Isotonic Regression,0.10771873593330383,0.042744748294353485,0.9692446856625961,0.006967827724903626,0.007027943982952925,0.008804770925367442,0.007600180877741332,0.07506197690963745,0.04460262134671211,0.9687924016282226,0.011735929940308646,0.012723767746632475,0.012117332163465217,0.01219234328346878,0.73
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,3,tabpfn,dirichlet,Dirichlet ODIR,0.07155736664865757,0.04339869673506229,0.9687924016282226,0.005486824697158622,0.006349735734227131,0.008833108103111977,0.006889889511499243,0.07506197690963745,0.04460262134671211,0.9687924016282226,0.011735929940308646,0.012723767746632475,0.012117332163465217,0.01219234328346878,0.73
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,4,tabpfn,none,No calibration,0.06623981893062592,0.0371197946369648,0.9746720940750792,0.007819852749183174,0.006323793041172354,0.009096109883270923,0.00774658522454215,0.06623981893062592,0.0371197946369648,0.9746720940750792,0.007819852749183174,0.006323793041172354,0.009096109883270923,0.00774658522454215,0.72
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,4,tabpfn,temp,Temperature Scaling,0.06565974652767181,0.03716620057821274,0.9746720940750792,0.005808798288770671,0.005542538167124457,0.010376501169640345,0.007242612541845157,0.06623981893062592,0.0371197946369648,0.9746720940750792,0.007819852749183174,0.006323793041172354,0.009096109883270923,0.00774658522454215,0.72
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,4,tabpfn,logistic,Logistic Recalibration,0.08073217229606998,0.03915662992934894,0.9755766621438263,0.010077595979606703,0.014075650665335176,0.01685090527206926,0.013668050639003712,0.06623981893062592,0.0371197946369648,0.9746720940750792,0.007819852749183174,0.006323793041172354,0.009096109883270923,0.00774658522454215,0.72
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,4,tabpfn,isotonic,Isotonic Regression,0.07006387412548065,0.03724942356348038,0.9755766621438263,0.005620368677585232,0.008738201729909433,0.008147543666051107,0.007502038024515257,0.06623981893062592,0.0371197946369648,0.9746720940750792,0.007819852749183174,0.006323793041172354,0.009096109883270923,0.00774658522454215,0.72
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,4,tabpfn,dirichlet,Dirichlet ODIR,0.06546058029329455,0.03709368654406224,0.9746720940750792,0.0061064754479509846,0.008969551503274937,0.006952195932594228,0.007342740961273383,0.06623981893062592,0.0371197946369648,0.9746720940750792,0.007819852749183174,0.006323793041172354,0.009096109883270923,0.00774658522454215,0.72
146800,MiceProtein,1080,583,65,216,216,77,8,0,tabpfn,none,No calibration,0.0008974648080766201,0.00015116810391191393,1.0,0.0008556293668570341,0.0008556293668570341,0.0008556293668570341,0.0008556293668570341,0.0008974648080766201,0.00015116810391191393,1.0,0.0008556293668570341,0.0008556293668570341,0.0008556293668570341,0.0008556293668570341,0.63
146800,MiceProtein,1080,583,65,216,216,77,8,0,tabpfn,temp,Temperature Scaling,0.0008891631732694805,0.00014974937948863953,1.0,0.0008477863890153389,0.0008477863890153389,0.0008477863890153389,0.000847786389015339,0.0008974648080766201,0.00015116810391191393,1.0,0.0008556293668570341,0.0008556293668570341,0.0008556293668570341,0.0008556293668570341,0.63
146800,MiceProtein,1080,583,65,216,216,77,8,0,tabpfn,logistic,Logistic Recalibration,0.13474709301916013,0.018304204767085722,1.0,0.12597873804551546,0.12597873804551538,0.12597873804551538,0.1259787380455154,0.0008974648080766201,0.00015116810391191393,1.0,0.0008556293668570341,0.0008556293668570341,0.0008556293668570341,0.0008556293668570341,0.63
