task_id,dataset_name,n_samples,n_features,n_classes,seed,model,calibrator,label_noise_eta,cal_nll,cal_brier_score,cal_accuracy,cal_ece_10,cal_ece_15,cal_ece_20,cal_ece_mean,raw_nll,raw_brier_score,raw_accuracy,raw_ece_10,raw_ece_15,raw_ece_20,raw_ece_mean,train_time_s
3913,kc2,522,21,2,0,mc_dropout,none,0.2,0.44236069917678833,0.2703710198402405,0.8285714285714286,0.08718290896642775,0.11883582728249684,0.11947255702245801,0.10849709775712753,0.44236069917678833,0.2703710198402405,0.8285714285714286,0.08718290896642775,0.11883582728249684,0.11947255702245801,0.10849709775712753,0.24
3913,kc2,522,21,2,0,mc_dropout,temp,0.2,0.43232229351997375,0.2616935968399048,0.8285714285714286,0.09475051448458721,0.09550539482207525,0.1115407762073335,0.10059889517133198,0.44236069917678833,0.2703710198402405,0.8285714285714286,0.08718290896642775,0.11883582728249684,0.11947255702245801,0.10849709775712753,0.24
3913,kc2,522,21,2,0,mc_dropout,logistic,0.2,0.4585881478542078,0.292336013221774,0.7904761904761904,0.10998179762334828,0.12410138100046958,0.12305260596732658,0.11904526153038147,0.44236069917678833,0.2703710198402405,0.8285714285714286,0.08718290896642775,0.11883582728249684,0.11947255702245801,0.10849709775712753,0.24
3913,kc2,522,21,2,0,mc_dropout,isotonic,0.2,0.39764404296875,0.2461479753255844,0.8380952380952381,0.05025458279110132,0.054659513632456455,0.0840434471766154,0.0629858478667244,0.44236069917678833,0.2703710198402405,0.8285714285714286,0.08718290896642775,0.11883582728249684,0.11947255702245801,0.10849709775712753,0.24
3913,kc2,522,21,2,0,mc_dropout,dirichlet,0.2,0.40498408976412836,0.2514698250129632,0.819047619047619,0.08441236558961504,0.09344957226525091,0.10726769401812995,0.09504321062433196,0.44236069917678833,0.2703710198402405,0.8285714285714286,0.08718290896642775,0.11883582728249684,0.11947255702245801,0.10849709775712753,0.24
3913,kc2,522,21,2,0,deep_ensemble_m3,none,0.2,0.5339139103889465,0.25416386127471924,0.819047619047619,0.08735375972021195,0.09934528895786832,0.09458034606206987,0.09375979824671671,0.5339139103889465,0.25416386127471924,0.819047619047619,0.08735375972021195,0.09934528895786832,0.09458034606206987,0.09375979824671671,0.97
3913,kc2,522,21,2,0,deep_ensemble_m3,temp,0.2,0.5300309658050537,0.2585821747779846,0.819047619047619,0.09081548736208958,0.10396126451946441,0.11169768231255668,0.10215814473137023,0.5339139103889465,0.25416386127471924,0.819047619047619,0.08735375972021195,0.09934528895786832,0.09458034606206987,0.09375979824671671,0.97
3913,kc2,522,21,2,0,deep_ensemble_m3,logistic,0.2,0.4490264638913394,0.2833674753339896,0.8,0.1016447808295794,0.11835468566704795,0.11090088142119406,0.11030011597260714,0.5339139103889465,0.25416386127471924,0.819047619047619,0.08735375972021195,0.09934528895786832,0.09458034606206987,0.09375979824671671,0.97
3913,kc2,522,21,2,0,deep_ensemble_m3,isotonic,0.2,0.3816455602645874,0.23438680171966553,0.8380952380952381,0.041940813405173166,0.04151495184217181,0.04627687193098523,0.04324421239277674,0.5339139103889465,0.25416386127471924,0.819047619047619,0.08735375972021195,0.09934528895786832,0.09458034606206987,0.09375979824671671,0.97
3913,kc2,522,21,2,0,deep_ensemble_m3,dirichlet,0.2,0.3843265786700181,0.23578394168796046,0.8380952380952381,0.07042708037228287,0.0883531364448341,0.0922483511559859,0.08367618932436761,0.5339139103889465,0.25416386127471924,0.819047619047619,0.08735375972021195,0.09934528895786832,0.09458034606206987,0.09375979824671671,0.97
3913,kc2,522,21,2,0,deep_ensemble,none,0.2,0.5286511778831482,0.24680334329605103,0.8380952380952381,0.07828424374262495,0.10248042799177626,0.11337381828398932,0.09804616333946352,0.5286511778831482,0.24680334329605103,0.8380952380952381,0.07828424374262495,0.10248042799177626,0.11337381828398932,0.09804616333946352,2.28
3913,kc2,522,21,2,0,deep_ensemble,temp,0.2,0.5269919037818909,0.24832841753959656,0.8380952380952381,0.09872111138843355,0.10506595032555716,0.11386199054263889,0.10588301741887653,0.5286511778831482,0.24680334329605103,0.8380952380952381,0.07828424374262495,0.10248042799177626,0.11337381828398932,0.09804616333946352,2.28
3913,kc2,522,21,2,0,deep_ensemble,logistic,0.2,0.43924189594031887,0.2758247791254923,0.8095238095238095,0.1321033574927971,0.14893860825211708,0.13210335749279717,0.1377151077459038,0.5286511778831482,0.24680334329605103,0.8380952380952381,0.07828424374262495,0.10248042799177626,0.11337381828398932,0.09804616333946352,2.28
3913,kc2,522,21,2,0,deep_ensemble,isotonic,0.2,0.39609208703041077,0.24430342018604279,0.8380952380952381,0.038986428011031374,0.04557663940248033,0.043748364562080005,0.04277047732519723,0.5286511778831482,0.24680334329605103,0.8380952380952381,0.07828424374262495,0.10248042799177626,0.11337381828398932,0.09804616333946352,2.28
3913,kc2,522,21,2,0,deep_ensemble,dirichlet,0.2,0.3725117475991632,0.22768402529412968,0.8476190476190476,0.10043896948146362,0.10043896948146365,0.10626138928974921,0.1023797760842255,0.5286511778831482,0.24680334329605103,0.8380952380952381,0.07828424374262495,0.10248042799177626,0.11337381828398932,0.09804616333946352,2.28
3913,kc2,522,21,2,0,deep_ensemble_m10,none,0.2,0.47325703501701355,0.2435050904750824,0.8285714285714286,0.1221738713128226,0.10224480231602986,0.13757607936859131,0.1206649176658146,0.47325703501701355,0.2435050904750824,0.8285714285714286,0.1221738713128226,0.10224480231602986,0.13757607936859131,0.1206649176658146,3.06
3913,kc2,522,21,2,0,deep_ensemble_m10,temp,0.2,0.4733049273490906,0.2429623305797577,0.8285714285714286,0.12176238695780439,0.0945175261724563,0.13811234860193164,0.11813075391073076,0.47325703501701355,0.2435050904750824,0.8285714285714286,0.1221738713128226,0.10224480231602986,0.13757607936859131,0.1206649176658146,3.06
3913,kc2,522,21,2,0,deep_ensemble_m10,logistic,0.2,0.4351205854915723,0.27282488053443416,0.8095238095238095,0.12621792418265942,0.14060148864719632,0.1262179241826594,0.1310124456708384,0.47325703501701355,0.2435050904750824,0.8285714285714286,0.1221738713128226,0.10224480231602986,0.13757607936859131,0.1206649176658146,3.06
