task_id,dataset_name,n_samples,n_features,n_classes,seed,model,calibrator,ood_sigma,cal_nll,cal_brier_score,cal_accuracy,cal_ece_10,cal_ece_15,cal_ece_20,cal_ece_mean,raw_nll,raw_brier_score,raw_accuracy,raw_ece_10,raw_ece_15,raw_ece_20,raw_ece_mean,train_time_s,peak_gpu_mem_mb
9946,wdbc,569,30,2,0,single_mlp,logistic,0.5,0.1472310763078303,0.06579384285475708,0.9473684210526315,0.08750976327125448,0.09850736132007888,0.08945727032283365,0.09182479830472234,0.11105974018573761,0.06540678441524506,0.9473684210526315,0.03234301376761052,0.04031308805733396,0.033757024166876815,0.035471041997273765,0.42,222.13
9946,wdbc,569,30,2,0,single_mlp,isotonic,0.5,0.08629859238862991,0.051437970250844955,0.9736842105263158,0.048405154232393235,0.03524725949555113,0.06814199947474296,0.05059813773422911,0.11105974018573761,0.06540678441524506,0.9473684210526315,0.03234301376761052,0.04031308805733396,0.033757024166876815,0.035471041997273765,0.42,222.13
9946,wdbc,569,30,2,0,single_mlp,dirichlet,0.5,0.0975897459986484,0.057010042773139875,0.9473684210526315,0.051579838765006075,0.04197868813471778,0.051579838765006006,0.04837945522157663,0.11105974018573761,0.06540678441524506,0.9473684210526315,0.03234301376761052,0.04031308805733396,0.033757024166876815,0.035471041997273765,0.42,222.13
9946,wdbc,569,30,2,0,single_mlp,none,1.0,0.22998204827308655,0.14627715945243835,0.8947368421052632,0.029129071716676697,0.0736911840606154,0.06758442102817067,0.056801558935154255,0.22998204827308655,0.14627715945243835,0.8947368421052632,0.029129071716676697,0.0736911840606154,0.06758442102817067,0.056801558935154255,0.42,222.13
9946,wdbc,569,30,2,0,single_mlp,temp,1.0,0.23118233680725098,0.14696963131427765,0.8947368421052632,0.033995355953250025,0.05603589823371486,0.08054646954201815,0.05685924124299435,0.22998204827308655,0.14627715945243835,0.8947368421052632,0.029129071716676697,0.0736911840606154,0.06758442102817067,0.056801558935154255,0.42,222.13
9946,wdbc,569,30,2,0,single_mlp,logistic,1.0,0.24936207721081036,0.14220126558435336,0.8947368421052632,0.08131913753192255,0.06058796786225829,0.10036456018568013,0.08075722185995365,0.22998204827308655,0.14627715945243835,0.8947368421052632,0.029129071716676697,0.0736911840606154,0.06758442102817067,0.056801558935154255,0.42,222.13
9946,wdbc,569,30,2,0,single_mlp,isotonic,1.0,0.7828404903411865,0.1562320739030838,0.9035087719298246,0.06525041032255746,0.06262885269365817,0.09881307367692913,0.07556411223104825,0.22998204827308655,0.14627715945243835,0.8947368421052632,0.029129071716676697,0.0736911840606154,0.06758442102817067,0.056801558935154255,0.42,222.13
9946,wdbc,569,30,2,0,single_mlp,dirichlet,1.0,0.22702989861003764,0.14083607463974568,0.9035087719298246,0.02220296580954543,0.04228333936140216,0.0588607580295168,0.04111568773348812,0.22998204827308655,0.14627715945243835,0.8947368421052632,0.029129071716676697,0.0736911840606154,0.06758442102817067,0.056801558935154255,0.42,222.13
9946,wdbc,569,30,2,0,single_mlp,none,2.0,0.5053184628486633,0.2630356550216675,0.8333333333333334,0.07941793506605586,0.09265093060961944,0.10219852129618326,0.09142246232395286,0.5053184628486633,0.2630356550216675,0.8333333333333334,0.07941793506605586,0.09265093060961944,0.10219852129618326,0.09142246232395286,0.42,222.13
9946,wdbc,569,30,2,0,single_mlp,temp,2.0,0.5219770669937134,0.26415595412254333,0.8333333333333334,0.08381616337257519,0.0962885278358794,0.1058848892387591,0.09532986014907123,0.5053184628486633,0.2630356550216675,0.8333333333333334,0.07941793506605586,0.09265093060961944,0.10219852129618326,0.09142246232395286,0.42,222.13
9946,wdbc,569,30,2,0,single_mlp,logistic,2.0,0.39727587551067806,0.24518704582810144,0.8508771929824561,0.05219777687094662,0.06097842062552296,0.06460852828367163,0.05926157526004707,0.5053184628486633,0.2630356550216675,0.8333333333333334,0.07941793506605586,0.09265093060961944,0.10219852129618326,0.09142246232395286,0.42,222.13
9946,wdbc,569,30,2,0,single_mlp,isotonic,2.0,1.7841402292251587,0.2839885950088501,0.8157894736842105,0.1206687145065843,0.11189678311347961,0.148114062714995,0.12689318677835296,0.5053184628486633,0.2630356550216675,0.8333333333333334,0.07941793506605586,0.09265093060961944,0.10219852129618326,0.09142246232395286,0.42,222.13
9946,wdbc,569,30,2,0,single_mlp,dirichlet,2.0,0.5598419978405574,0.2595789683070788,0.8508771929824561,0.0856181814968682,0.10872217786349127,0.1193537419936539,0.1045647004513378,0.5053184628486633,0.2630356550216675,0.8333333333333334,0.07941793506605586,0.09265093060961944,0.10219852129618326,0.09142246232395286,0.42,222.13
