task_id,dataset_name,n_samples,regime,n_classes,seed,config_idx,is_fixed,hidden_dims,lr,dropout,weight_decay,val_cal_nll,nll_ts,ece_ts,brier_ts,nll_raw,temperature
14952,PhishingWebsites,11055,large,2,3,8,False,"(64, 32)",0.0001,0.1,0.0001,0.1453494280576706,0.126730814576149,0.0114531196585324,0.0731768608093261,0.1284072548151016,0.9333997964859008
14952,PhishingWebsites,11055,large,2,3,9,False,"(128, 64)",0.003,0.2,0.001,0.1004708558320999,0.0882797315716743,0.0088659168889255,0.050526738166809,0.1000903099775314,1.549538493156433
14952,PhishingWebsites,11055,large,2,3,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.1050618886947631,0.0902711898088455,0.0069187738660699,0.0503363534808158,0.0994064062833786,1.4024463891983032
14952,PhishingWebsites,11055,large,2,3,11,False,"(512, 256)",0.003,0.0,0.0001,0.1151092946529388,0.0966027081012725,0.0066429076197638,0.0554043613374233,0.1063316762447357,1.4648202657699585
14952,PhishingWebsites,11055,large,2,3,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.1006456092000007,0.0920605286955833,0.0075748153407164,0.0540372319519519,0.1004389002919197,1.3952447175979614
14952,PhishingWebsites,11055,large,2,3,13,False,"(128, 64)",0.003,0.0,0.001,0.1100132167339325,0.0931767895817756,0.0061813927462391,0.0537898391485214,0.1026531606912612,1.4586889743804932
14952,PhishingWebsites,11055,large,2,3,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.1062875241041183,0.0981694757938385,0.0065677036136303,0.0552148483693599,0.1003628820180893,1.1967254877090454
14952,PhishingWebsites,11055,large,2,4,0,True,"(256, 128)",0.001,0.1,0.0001,0.1040737032890319,0.0864039734005928,0.0056084286262596,0.0489144660532474,0.0988652408123016,1.5697021484375
14952,PhishingWebsites,11055,large,2,4,1,False,"(512, 256)",0.0001,0.1,0.001,0.0960525497794151,0.0872570797801017,0.0057950087501581,0.0497542805969715,0.0885121822357177,1.2016923427581787
14952,PhishingWebsites,11055,large,2,4,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.0994756817817688,0.0913289040327072,0.0055829334650826,0.0508980676531791,0.0932172983884811,1.1983776092529297
14952,PhishingWebsites,11055,large,2,4,3,False,"(256, 128)",0.001,0.3,0.001,0.0954760015010833,0.0908652395009994,0.0096095962598459,0.0521721132099628,0.0971428900957107,1.3498646020889282
14952,PhishingWebsites,11055,large,2,4,4,False,"(256, 128)",0.0005,0.3,1e-05,0.0947210714221,0.0891990959644317,0.0073305395471551,0.0512876473367214,0.0928417742252349,1.2929649353027344
14952,PhishingWebsites,11055,large,2,4,5,False,"(512, 256)",0.0005,0.05,0.001,0.117022231221199,0.0851673856377601,0.0104198673273595,0.0478615574538707,0.1024003624916076,1.7229026556015017
14952,PhishingWebsites,11055,large,2,4,6,False,"(512, 256)",0.0001,0.0,0.001,0.1025118678808212,0.0900258719921112,0.0103481813970956,0.0504558198153972,0.0955780595541,1.3549624681472778
14952,PhishingWebsites,11055,large,2,4,7,False,"(128, 64)",0.0005,0.3,0.001,0.0960896536707878,0.0961242020130157,0.0071036034483688,0.0559366717934608,0.0966456606984138,1.1157292127609253
14952,PhishingWebsites,11055,large,2,4,8,False,"(64, 32)",0.0001,0.1,0.0001,0.1439191251993179,0.1372243165969848,0.0115976870446368,0.0826557502150535,0.1381683498620987,0.938261866569519
14952,PhishingWebsites,11055,large,2,4,9,False,"(128, 64)",0.003,0.2,0.001,0.1095967143774032,0.0887450501322746,0.011458099571339,0.0496784746646881,0.1040635257959365,1.7168997526168823
14952,PhishingWebsites,11055,large,2,4,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.0975380316376686,0.0905198082327842,0.0070713329832783,0.0489754639565944,0.1015579476952552,1.4292172193527222
14952,PhishingWebsites,11055,large,2,4,11,False,"(512, 256)",0.003,0.0,0.0001,0.1150366440415382,0.0934231430292129,0.0110603374592341,0.052931722253561,0.119786687195301,1.7982890605926514
14952,PhishingWebsites,11055,large,2,4,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.1051850840449333,0.0898356735706329,0.0065517564911154,0.0498925894498825,0.0975255072116851,1.4445521831512451
14952,PhishingWebsites,11055,large,2,4,13,False,"(128, 64)",0.003,0.0,0.001,0.1051516905426979,0.0826050639152526,0.0097175318605666,0.0474157109856605,0.0928900986909866,1.5876057147979736
14952,PhishingWebsites,11055,large,2,4,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.1209745481610298,0.0934745818376541,0.0087711226521403,0.0502061322331428,0.1150679439306259,1.708979606628418
14954,cylinder-bands,540,small,2,3,0,True,"(256, 128)",0.001,0.1,0.0001,0.5793259143829346,0.4600118696689605,0.0627531217940059,0.3010057806968689,0.5098208785057068,1.821991205215454
14954,cylinder-bands,540,small,2,3,1,False,"(512, 256)",0.0001,0.1,0.001,0.4596534371376037,0.4545661509037018,0.0811600856207035,0.2943256795406341,0.4543372988700866,1.1802644729614258
14954,cylinder-bands,540,small,2,3,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.4496662318706512,0.4756898283958435,0.0859622090686986,0.313934713602066,0.47630175948143,0.9391387701034546
14954,cylinder-bands,540,small,2,3,3,False,"(256, 128)",0.001,0.3,0.001,0.5233100652694702,0.4813389480113983,0.10533949530419,0.3157894611358642,0.4911060929298401,1.5282096862792969
14954,cylinder-bands,540,small,2,3,4,False,"(256, 128)",0.0005,0.3,1e-05,0.5100809931755066,0.4557634890079498,0.0634677283189914,0.2965907454490661,0.467892974615097,1.5300129652023315
14954,cylinder-bands,540,small,2,3,5,False,"(512, 256)",0.0005,0.05,0.001,0.555500864982605,0.4519170522689819,0.0527912372792208,0.2864731550216675,0.5260252356529236,1.8675999641418457
14954,cylinder-bands,540,small,2,3,6,False,"(512, 256)",0.0001,0.0,0.001,0.4612659513950348,0.4540309607982635,0.0712710966666539,0.2923648357391357,0.45443856716156,1.2097866535186768
14954,cylinder-bands,540,small,2,3,7,False,"(128, 64)",0.0005,0.3,0.001,0.4962942600250244,0.4856632649898529,0.0686775789952572,0.3209708631038666,0.4919757843017578,1.3202189207077026
14954,cylinder-bands,540,small,2,3,8,False,"(64, 32)",0.0001,0.1,0.0001,0.5681228041648865,0.5767013430595398,0.0846714316694824,0.3959070742130279,0.5823590755462646,0.6766204833984375
14954,cylinder-bands,540,small,2,3,9,False,"(128, 64)",0.003,0.2,0.001,0.5569503903388977,0.460981547832489,0.062880664879893,0.3065322637557983,0.4941232800483703,1.704204797744751
14954,cylinder-bands,540,small,2,3,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.6431072354316711,0.4819937944412231,0.1140751216882541,0.314589649438858,0.6198309659957886,2.0624260902404785
14954,cylinder-bands,540,small,2,3,11,False,"(512, 256)",0.003,0.0,0.0001,0.6117774248123169,0.4339569509029388,0.047714466114103,0.285641998052597,0.523095965385437,2.103736639022827
14954,cylinder-bands,540,small,2,3,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.4880383312702179,0.45522341132164,0.0659315860197867,0.2962660491466522,0.4802475571632385,1.5166548490524292
14954,cylinder-bands,540,small,2,3,13,False,"(128, 64)",0.003,0.0,0.001,0.5650656819343567,0.4791246354579925,0.0630545281333687,0.3138127624988556,0.5411676168441772,1.7077945470809937
14954,cylinder-bands,540,small,2,3,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.5891770720481873,0.4832328855991363,0.0617783478012791,0.3102720081806183,0.6195196509361267,1.9564059972763064
14954,cylinder-bands,540,small,2,4,0,True,"(256, 128)",0.001,0.1,0.0001,0.4616693556308746,0.4250071346759796,0.0374177379740609,0.2805503010749817,0.4232816398143768,1.0438108444213867
14954,cylinder-bands,540,small,2,4,1,False,"(512, 256)",0.0001,0.1,0.001,0.4743915200233459,0.4027594327926636,0.0971958285864488,0.2579128444194793,0.3910909295082092,1.310797929763794
14954,cylinder-bands,540,small,2,4,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.4648623168468475,0.445276528596878,0.0637524429662728,0.2930324375629425,0.4611986577510834,0.7589287757873535
14954,cylinder-bands,540,small,2,4,3,False,"(256, 128)",0.001,0.3,0.001,0.4861444234848022,0.3732887506484985,0.0764656072413479,0.2387361675500869,0.3660993874073028,1.5057445764541626
14954,cylinder-bands,540,small,2,4,4,False,"(256, 128)",0.0005,0.3,1e-05,0.4645314812660217,0.4029850661754608,0.0657082165097013,0.2610253691673279,0.3954484760761261,1.1644270420074463
14954,cylinder-bands,540,small,2,4,5,False,"(512, 256)",0.0005,0.05,0.001,0.4956412017345428,0.4050757884979248,0.068167213856438,0.259750097990036,0.4165885746479034,1.5458272695541382
14954,cylinder-bands,540,small,2,4,6,False,"(512, 256)",0.0001,0.0,0.001,0.4803036153316498,0.4341992139816284,0.0873286251300647,0.2799048125743866,0.4297720491886139,1.0827295780181885
14954,cylinder-bands,540,small,2,4,7,False,"(128, 64)",0.0005,0.3,0.001,0.5004317760467529,0.4687806367874145,0.1024802932400762,0.3100192248821258,0.4692963063716888,0.991320550441742
14954,cylinder-bands,540,small,2,4,8,False,"(64, 32)",0.0001,0.1,0.0001,0.5556516647338867,0.5599342584609985,0.0702924722874606,0.377899020910263,0.574520468711853,0.6534225344657898
14954,cylinder-bands,540,small,2,4,9,False,"(128, 64)",0.003,0.2,0.001,0.5167322754859924,0.4170860350131988,0.0683018537583174,0.2667864263057709,0.4281535446643829,1.522560477256775
14954,cylinder-bands,540,small,2,4,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.4553814232349396,0.3876091539859772,0.1008991330494115,0.2417040169239044,0.383714497089386,1.0466793775558472
14954,cylinder-bands,540,small,2,4,11,False,"(512, 256)",0.003,0.0,0.0001,0.4722700417041778,0.438538908958435,0.090744670342516,0.2860047519207001,0.4378989934921264,1.0211338996887207
14954,cylinder-bands,540,small,2,4,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.4747821390628814,0.4340333938598633,0.0791675479691705,0.2820014059543609,0.4308981299400329,1.0749753713607788
14954,cylinder-bands,540,small,2,4,13,False,"(128, 64)",0.003,0.0,0.001,0.4942902326583862,0.4688698947429657,0.0969330405379518,0.3062679767608642,0.4682411253452301,1.0142672061920166
14954,cylinder-bands,540,small,2,4,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.4599915146827698,0.3713241517543793,0.0800791160192018,0.2303908020257949,0.3619926869869232,1.1058701276779177
14965,bank-marketing,45211,large,2,3,0,True,"(256, 128)",0.001,0.1,0.0001,0.2285352796316146,0.2262386381626129,0.0057617503036166,0.1385057270526886,0.227996751666069,1.1035908460617063
14965,bank-marketing,45211,large,2,3,1,False,"(512, 256)",0.0001,0.1,0.001,0.2291481494903564,0.2275885790586471,0.0046135789171559,0.1394294053316116,0.2286853641271591,1.0847235918045044
14965,bank-marketing,45211,large,2,3,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.2247334420680999,0.2244131118059158,0.0051186824878417,0.1370453089475631,0.2245660126209259,1.0263820886611938
14965,bank-marketing,45211,large,2,3,3,False,"(256, 128)",0.001,0.3,0.001,0.2200403958559036,0.2202186435461044,0.0076333158748887,0.1352278292179107,0.220536932349205,1.0354276895523071
14965,bank-marketing,45211,large,2,3,4,False,"(256, 128)",0.0005,0.3,1e-05,0.2219014465808868,0.2227737158536911,0.0056041927469295,0.1361012607812881,0.2230673730373382,1.0319602489471436
14965,bank-marketing,45211,large,2,3,5,False,"(512, 256)",0.0005,0.05,0.001,0.22914719581604,0.229753315448761,0.0041373664597474,0.140730395913124,0.2303361594676971,1.0527064800262451
14965,bank-marketing,45211,large,2,3,6,False,"(512, 256)",0.0001,0.0,0.001,0.2349319756031036,0.2326985001564026,0.0059099448689964,0.1427458375692367,0.2357760816812515,1.1400971412658691
14965,bank-marketing,45211,large,2,3,7,False,"(128, 64)",0.0005,0.3,0.001,0.2220347225666046,0.22160604596138,0.0102289027024187,0.1355926543474197,0.2215971052646637,0.9754664301872252
14965,bank-marketing,45211,large,2,3,8,False,"(64, 32)",0.0001,0.1,0.0001,0.2278081476688385,0.228945106267929,0.0086867048643803,0.1395298838615417,0.2289819568395614,0.9718278646469116
14965,bank-marketing,45211,large,2,3,9,False,"(128, 64)",0.003,0.2,0.001,0.2200442850589752,0.2191880345344543,0.0089941367964523,0.1346599012613296,0.2197941392660141,1.0513461828231812
14965,bank-marketing,45211,large,2,3,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.2249913811683654,0.2255442589521408,0.0075661973977151,0.1381301879882812,0.2267078012228012,1.0774548053741455
14965,bank-marketing,45211,large,2,3,11,False,"(512, 256)",0.003,0.0,0.0001,0.2281953394412994,0.2251641154289245,0.0059804686479147,0.1375578343868255,0.2272373139858245,1.12108051776886
14965,bank-marketing,45211,large,2,3,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.2225162982940673,0.2196821719408035,0.0072322509142813,0.1347090303897857,0.2232335954904556,1.162022829055786
14965,bank-marketing,45211,large,2,3,13,False,"(128, 64)",0.003,0.0,0.001,0.2334467619657516,0.2312394231557846,0.0079601825045987,0.1413071006536483,0.2320252805948257,1.0711562633514404
14965,bank-marketing,45211,large,2,3,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.2294287383556366,0.2293142229318618,0.0078872610739722,0.1403097808361053,0.2302396446466446,1.0718958377838137
14965,bank-marketing,45211,large,2,4,0,True,"(256, 128)",0.001,0.1,0.0001,0.2271217703819275,0.2232838720083236,0.0053305394958239,0.1378075182437896,0.2243763655424118,1.088450908660889
14965,bank-marketing,45211,large,2,4,1,False,"(512, 256)",0.0001,0.1,0.001,0.2264711856842041,0.2275217771530151,0.0044503560608111,0.1389614790678024,0.2274812906980514,0.98043292760849
14965,bank-marketing,45211,large,2,4,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.2249385416507721,0.2243385165929794,0.005490901876293,0.1377162486314773,0.2244324386119842,1.0144269466400146
14965,bank-marketing,45211,large,2,4,3,False,"(256, 128)",0.001,0.3,0.001,0.2229888141155243,0.2176142185926437,0.0077738437524629,0.1347286999225616,0.2177837193012237,1.04585063457489
14965,bank-marketing,45211,large,2,4,4,False,"(256, 128)",0.0005,0.3,1e-05,0.2222040891647339,0.2197091281414032,0.002954445413784,0.1355186253786087,0.2197091579437255,1.0000205039978027
14965,bank-marketing,45211,large,2,4,5,False,"(512, 256)",0.0005,0.05,0.001,0.2278422862291336,0.2258100360631942,0.0055409383903871,0.1380829215049743,0.2273391932249069,1.097076416015625
14965,bank-marketing,45211,large,2,4,6,False,"(512, 256)",0.0001,0.0,0.001,0.2276458442211151,0.2284793406724929,0.0065354312875425,0.1398099362850189,0.2287980169057846,1.0325777530670166
14965,bank-marketing,45211,large,2,4,7,False,"(128, 64)",0.0005,0.3,0.001,0.22229565680027,0.2192594408988952,0.0043479168167678,0.1356793045997619,0.2194812446832656,0.9565923810005188
14965,bank-marketing,45211,large,2,4,8,False,"(64, 32)",0.0001,0.1,0.0001,0.2253064662218094,0.2279083579778671,0.0057339364615185,0.1391867846250534,0.2278461307287216,0.9783469438552856
14965,bank-marketing,45211,large,2,4,9,False,"(128, 64)",0.003,0.2,0.001,0.2228162884712219,0.2210771590471267,0.0040698451563288,0.1369858086109161,0.221244677901268,1.0307540893554688
14965,bank-marketing,45211,large,2,4,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.2294949442148208,0.2242414206266403,0.0057200315892487,0.1381080746650695,0.2259821444749832,1.117312788963318
14965,bank-marketing,45211,large,2,4,11,False,"(512, 256)",0.003,0.0,0.0001,0.2323287278413772,0.2275007218122482,0.0076013234987019,0.1394565403461456,0.2275400310754776,1.0274404287338257
14965,bank-marketing,45211,large,2,4,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.2218210250139236,0.2197591662406921,0.0057573832093366,0.135654792189598,0.2197981625795364,1.0114675760269165
14965,bank-marketing,45211,large,2,4,13,False,"(128, 64)",0.003,0.0,0.001,0.2276063412427902,0.2217493951320648,0.0070623031604294,0.1365987658500671,0.2225234359502792,1.0882556438446045
14965,bank-marketing,45211,large,2,4,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.2345481216907501,0.2274380028247833,0.007103139487012,0.1398571282625198,0.2313841581344604,1.1789473295211792
14970,har,10299,large,6,3,0,True,"(256, 128)",0.001,0.1,0.0001,0.0585359372198581,0.0420911833643913,0.0047134100185243,0.0216865707188844,0.0434118919074535,1.257224202156067
14970,har,10299,large,6,3,1,False,"(512, 256)",0.0001,0.1,0.001,0.0511859022080898,0.0444609858095645,0.0042063793173499,0.0225091651082038,0.0445782616734504,0.9839910268783568
14970,har,10299,large,6,3,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.0505530871450901,0.0376518405973911,0.005309708657581,0.0169160831719636,0.0386370085179805,0.9519866704940796
14970,har,10299,large,6,3,3,False,"(256, 128)",0.001,0.3,0.001,0.0561801865696907,0.0463852807879447,0.0039080434294966,0.0238985009491443,0.0492954477667808,1.2672072649002075
14970,har,10299,large,6,3,4,False,"(256, 128)",0.0005,0.3,1e-05,0.0539820194244384,0.0417149886488914,0.004316089184153,0.0211039967834949,0.0437923409044742,1.212589979171753
14970,har,10299,large,6,3,5,False,"(512, 256)",0.0005,0.05,0.001,0.056677334010601,0.0383671559393405,0.006349090185366,0.01756795309484,0.037494421005249,1.1653701066970823
14970,har,10299,large,6,3,6,False,"(512, 256)",0.0001,0.0,0.001,0.0474017523229122,0.039581935852766,0.0027263086542342,0.0187772549688816,0.0399409793317317,1.124638319015503
14970,har,10299,large,6,3,7,False,"(128, 64)",0.0005,0.3,0.001,0.0517616048455238,0.0425395220518112,0.0053646283820994,0.0209995862096548,0.0436190441250801,1.1675333976745603
14970,har,10299,large,6,3,8,False,"(64, 32)",0.0001,0.1,0.0001,0.0718066915869712,0.0471356138586998,0.007045388187984,0.0210724957287311,0.0660716518759727,0.7454754114151001
14970,har,10299,large,6,3,9,False,"(128, 64)",0.003,0.2,0.001,0.0695403441786766,0.0429831892251968,0.0045739734925112,0.0217361431568861,0.046990368515253,1.4546356201171875
14970,har,10299,large,6,3,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.0485445410013198,0.0442016012966632,0.0051198122233249,0.0216406434774398,0.0442016683518886,0.9999929070472716
14970,har,10299,large,6,3,11,False,"(512, 256)",0.003,0.0,0.0001,0.06258425116539,0.0500896573066711,0.0034841169576042,0.0262604355812072,0.0506775788962841,1.1942737102508545
14970,har,10299,large,6,3,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.0555232502520084,0.0515898801386356,0.0064558140620058,0.0281378664076328,0.0521858222782611,1.1083379983901978
14970,har,10299,large,6,3,13,False,"(128, 64)",0.003,0.0,0.001,0.0645547658205032,0.0523371696472168,0.0048804072500432,0.025171959772706,0.0530485548079013,1.184565186500549
14970,har,10299,large,6,3,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.0526335276663303,0.0417299941182136,0.0047238436717431,0.0202974639832973,0.0418124422430992,1.1005444526672363
14970,har,10299,large,6,4,0,True,"(256, 128)",0.001,0.1,0.0001,0.0512292273342609,0.0475685894489288,0.0053202599479928,0.0257383454591035,0.0483981519937515,1.1178193092346191
14970,har,10299,large,6,4,1,False,"(512, 256)",0.0001,0.1,0.001,0.0453687272965908,0.0415801554918289,0.0037623384527403,0.0222613587975502,0.0415340512990951,1.023247480392456
14970,har,10299,large,6,4,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.0404740385711193,0.0335985273122787,0.0033131043839609,0.0154088223353028,0.036267302930355,0.8695124387741089
14970,har,10299,large,6,4,3,False,"(256, 128)",0.001,0.3,0.001,0.0461565591394901,0.0437960065901279,0.0064234125768482,0.0242010429501533,0.0446271151304245,1.1593828201293943
14970,har,10299,large,6,4,4,False,"(256, 128)",0.0005,0.3,1e-05,0.0374039709568023,0.0305651053786277,0.0042666628040542,0.0170852541923522,0.0303747449070215,1.0907094478607178
14970,har,10299,large,6,4,5,False,"(512, 256)",0.0005,0.05,0.001,0.0448045693337917,0.0352282859385013,0.0056078974145516,0.01981021463871,0.0349910929799079,1.029523849487305
14970,har,10299,large,6,4,6,False,"(512, 256)",0.0001,0.0,0.001,0.0463399924337863,0.0374154336750507,0.0044041005828233,0.0202506072819232,0.0370790399610996,1.0632294416427612
14970,har,10299,large,6,4,7,False,"(128, 64)",0.0005,0.3,0.001,0.0371660329401493,0.0312569327652454,0.002604778086869,0.0171609465032815,0.0312525555491447,1.1005325317382812
14970,har,10299,large,6,4,8,False,"(64, 32)",0.0001,0.1,0.0001,0.0662823989987373,0.0348924808204174,0.0091113080291686,0.0189876146614551,0.0595863536000251,0.7049822211265564
14970,har,10299,large,6,4,9,False,"(128, 64)",0.003,0.2,0.001,0.0407147966325283,0.0312167853116989,0.004904866623647,0.017502250149846,0.0332651995122432,1.4553265571594238
14970,har,10299,large,6,4,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.0421984046697616,0.0445561818778514,0.0076669817796417,0.0239183772355318,0.0447785072028636,1.0602233409881592
14970,har,10299,large,6,4,11,False,"(512, 256)",0.003,0.0,0.0001,0.0486518964171409,0.0387492217123508,0.0043295783903992,0.022289490327239,0.0404805354773998,1.315862059593201
14970,har,10299,large,6,4,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.063807912170887,0.0489133261144161,0.010073598158398,0.0287016127258539,0.0503971353173255,1.2645139694213867
14970,har,10299,large,6,4,13,False,"(128, 64)",0.003,0.0,0.001,0.069249004125595,0.0479788556694984,0.0079941099997862,0.0275512598454952,0.0486548766493797,1.2869547605514526
14970,har,10299,large,6,4,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.0568423718214035,0.0499401316046714,0.0067816154181378,0.026446184143424,0.0525615364313125,1.2196495532989502
146195,connect-4,67557,large,3,3,0,True,"(256, 128)",0.001,0.1,0.0001,0.4611037373542785,0.4586417973041534,0.0089557814055795,0.2544849812984466,0.4603575766086578,1.0857383012771606
146195,connect-4,67557,large,3,3,1,False,"(512, 256)",0.0001,0.1,0.001,0.4778543710708618,0.483818918466568,0.0115829074443951,0.2690602540969848,0.4841084778308868,1.0238929986953735
146195,connect-4,67557,large,3,3,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.4944458603858948,0.490088015794754,0.0093749431488498,0.2738961577415466,0.4907076954841614,1.0611995458602903
146195,connect-4,67557,large,3,3,3,False,"(256, 128)",0.001,0.3,0.001,0.4444304704666137,0.4423270225524902,0.0073269363430234,0.2458396852016449,0.4452767670154571,0.8945821523666382
146195,connect-4,67557,large,3,3,4,False,"(256, 128)",0.0005,0.3,1e-05,0.4647631645202636,0.4630757868289947,0.0117180760385946,0.2587405741214752,0.468002438545227,0.8632555603981018
146195,connect-4,67557,large,3,3,5,False,"(512, 256)",0.0005,0.05,0.001,0.4845391511917114,0.4749897122383117,0.0092574597251986,0.2646134197711944,0.4855118989944458,1.215768814086914
146195,connect-4,67557,large,3,3,6,False,"(512, 256)",0.0001,0.0,0.001,0.5181732773780823,0.5126195549964905,0.012185772085051,0.2838682234287262,0.525915801525116,1.2191764116287231
146195,connect-4,67557,large,3,3,7,False,"(128, 64)",0.0005,0.3,0.001,0.5230397582054138,0.5138263702392578,0.0112651524944361,0.2885034382343292,0.5246879458427429,0.8134593963623047
146195,connect-4,67557,large,3,3,8,False,"(64, 32)",0.0001,0.1,0.0001,0.6054123044013977,0.602782130241394,0.0189964372553673,0.3411514461040497,0.607935905456543,0.8687587976455688
146195,connect-4,67557,large,3,3,9,False,"(128, 64)",0.003,0.2,0.001,0.4589710533618927,0.4552885591983795,0.0120916561546505,0.2529978454113006,0.4587076306343078,0.8929244875907898
146195,connect-4,67557,large,3,3,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.4673477113246918,0.456929475069046,0.0086684780136906,0.255060613155365,0.464774876832962,1.1969828605651855
146195,connect-4,67557,large,3,3,11,False,"(512, 256)",0.003,0.0,0.0001,0.4809217154979706,0.4795781075954437,0.0142776465250386,0.2662340104579925,0.4896031320095062,1.1926136016845703
146195,connect-4,67557,large,3,3,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.4466542899608612,0.4429492354393005,0.0090737920566931,0.2470278143882751,0.442885547876358,1.028288722038269
146195,connect-4,67557,large,3,3,13,False,"(128, 64)",0.003,0.0,0.001,0.4857368767261505,0.4823388457298279,0.0094566766524811,0.268962413072586,0.4874982237815857,1.143397569656372
146195,connect-4,67557,large,3,3,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.4785652458667755,0.4721380770206451,0.0079820584855019,0.2634766697883606,0.4786057472229004,1.1680570840835571
146195,connect-4,67557,large,3,4,0,True,"(256, 128)",0.001,0.1,0.0001,0.4583724737167358,0.4574362337589264,0.0075122377465221,0.2510349452495575,0.4607511162757873,1.1090281009674072
146195,connect-4,67557,large,3,4,1,False,"(512, 256)",0.0001,0.1,0.001,0.4809432029724121,0.4790173470973968,0.0130312036791272,0.2643191814422607,0.4790929555892944,1.0153700113296509
146195,connect-4,67557,large,3,4,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.4903057217597961,0.4870364665985107,0.0090302461723333,0.2694500386714935,0.4877061545848846,1.0490152835845947
146195,connect-4,67557,large,3,4,3,False,"(256, 128)",0.001,0.3,0.001,0.4444819986820221,0.4511162340641022,0.0064020358586255,0.2484273165464401,0.4526423513889313,0.9001714587211609
